,Link,Name
16649,https://www.drugs.com/cdi/reminyl.html,Reminyl
16650,https://www.drugs.com/cdi/reminyl-er.html,Reminyl ER
16651,https://www.drugs.com/cdi/remodulin.html,Remodulin
16652,https://www.drugs.com/mtm/remodulin-injection.html,Remodulin injection
16653,https://www.drugs.com/mtm/remular-s.html,Remular-S
16654,https://www.drugs.com/cdi/renacidin.html,Renacidin
16655,https://www.drugs.com/pro/renaf-fluoride-chewable-tablets.html,ReNaf Fluoride Chewable Tablets
16656,https://www.drugs.com/renagel.html,Renagel
16657,https://www.drugs.com/pro/renal-caps.html,Renal Caps
16658,https://www.drugs.com/pro/renamin.html,RenAmin
16659,https://www.drugs.com/pro/re-nata-29-ob-prenatal-vitamin-tablets.html,RE-Nata 29 OB Prenatal Vitamin Tablets
16660,https://www.drugs.com/pro/re-nata-29-prenatal-vitamin-tablets.html,RE-Nata 29 Prenatal Vitamin Tablets
16661,https://www.drugs.com/cdi/renatabs-with-iron.html,Renatabs with Iron
16662,https://www.drugs.com/pro/renate-dha.html,Renate DHA
16663,https://www.drugs.com/pro/renese.html,Renese
16664,https://www.drugs.com/pro/renese-r.html,Renese-R
16665,https://www.drugs.com/mtm/renflexis.html,Renflexis
16666,https://www.drugs.com/cons/renflexis-intravenous.html,Renflexis Intravenous
16667,https://www.drugs.com/cons/reno-30.html,Reno-30
16668,https://www.drugs.com/cons/reno-60.html,Reno-60
16669,https://www.drugs.com/pro/renocal-76.html,RenoCal-76
16670,https://www.drugs.com/pro/reno-capsules.html,Reno Capsules
16671,https://www.drugs.com/cons/reno-dip.html,Reno-Dip
16672,https://www.drugs.com/pro/renografin-60.html,Renografin-60
16673,https://www.drugs.com/renova.html,Renova
16674,https://www.drugs.com/pro/renova-cream.html,Renova Cream
16675,https://www.drugs.com/cons/renova-topical.html,Renova Topical
16676,https://www.drugs.com/cdi/renovo.html,Renovo
16677,https://www.drugs.com/pro/renovo-lido5-cream.html,Renovo Lido5 Cream
16678,https://www.drugs.com/pro/renovo-patch.html,Renovo Patch
16679,https://www.drugs.com/pro/renuu-nl-patch.html,Renuu NL Patch
16680,https://www.drugs.com/pro/renuu-patch.html,Renuu Patch
16681,https://www.drugs.com/renvela.html,Renvela
16682,https://www.drugs.com/cdi/renvela-sevelamer-powder-packets.html,Renvela (Sevelamer Powder Packets)
16683,https://www.drugs.com/cdi/renvela-sevelamer-tablets.html,Renvela (Sevelamer Tablets)
16684,https://www.drugs.com/pro/re-ob-90-dha.html,RE OB 90 DHA
16685,https://www.drugs.com/reopro.html,ReoPro
16686,https://www.drugs.com/mtm/repaglinide.html,Repaglinide
16687,https://www.drugs.com/cdi/repaglinide-and-metformin.html,Repaglinide and Metformin
16688,https://www.drugs.com/pro/repaglinide-and-metformin-tablets.html,Repaglinide and Metformin Tablets
16689,https://www.drugs.com/pro/repaglinide-tablets.html,Repaglinide Tablets
16690,https://www.drugs.com/mtm/repan.html,Repan
16691,https://www.drugs.com/pro/repara-silver-nitrate-applicators.html,Repara Silver Nitrate Applicators
16692,https://www.drugs.com/repatha.html,Repatha
16693,https://www.drugs.com/mtm/repatha-pushtronex.html,Repatha Pushtronex
16694,https://www.drugs.com/mtm/repatha-sureclick.html,Repatha SureClick
16695,https://www.drugs.com/cons/re-pb-hyos.html,RE-PB Hyos
16696,https://www.drugs.com/pro/re-pb-hyos-elixir.html,RE-PB Hyos Elixir
16697,https://www.drugs.com/cdi/rephresh-pro-b.html,RepHresh Pro-B
16698,https://www.drugs.com/cdi/replace.html,Replace
16699,https://www.drugs.com/cdi/replace-without-iron.html,Replace Without Iron
16700,https://www.drugs.com/mtm/replens.html,Replens
16701,https://www.drugs.com/mtm/replesta.html,Replesta
16702,https://www.drugs.com/cdi/replesta-nx.html,Replesta NX
16703,https://www.drugs.com/cdi/repliva-21-7.html,Repliva 21/7
16704,https://www.drugs.com/pro/re-prenatal-multivitamin-with-iron.html,RE Prenatal Multivitamin with Iron
16705,https://www.drugs.com/cdi/reprexain.html,Reprexain
16706,https://www.drugs.com/mtm/repronex.html,Repronex
16707,https://www.drugs.com/requip.html,Requip
16708,https://www.drugs.com/mtm/requip-xl.html,Requip XL
16709,https://www.drugs.com/cons/resa.html,Resa
16710,https://www.drugs.com/mtm/rescon.html,Rescon
16711,https://www.drugs.com/mtm/rescon-dm.html,Rescon-DM
16712,https://www.drugs.com/cdi/rescon-gg.html,Rescon-GG
16713,https://www.drugs.com/pro/rescon-jr.html,Rescon JR
16714,https://www.drugs.com/pro/rescon-mx-tablets.html,Rescon MX Tablets
16715,https://www.drugs.com/mtm/rescriptor.html,Rescriptor
16716,https://www.drugs.com/pro/rescue-remedy-pet.html,Rescue Remedy Pet
16717,https://www.drugs.com/cdi/rescula.html,Rescula
16718,https://www.drugs.com/pro/rescula-ophthalmic-solution.html,Rescula Ophthalmic Solution
16719,https://www.drugs.com/cdi/resectisol.html,Resectisol
16720,https://www.drugs.com/cdi/reserpine.html,Reserpine
16721,https://www.drugs.com/cons/reserpine-hydralazine-and-hydrochlorothiazide.html,"Reserpine, hydralazine, and hydrochlorothiazide"
16722,https://www.drugs.com/pro/resflor-gold.html,Resflor Gold
16723,https://www.drugs.com/mtm/resinol-topical.html,Resinol topical
16724,https://www.drugs.com/mtm/reslizumab.html,Reslizumab
16725,https://www.drugs.com/cons/reslizumab-intravenous.html,Reslizumab Intravenous
16726,https://www.drugs.com/cons/resorcinol-and-sulfur-topical.html,Resorcinol and sulfur Topical
16727,https://www.drugs.com/mtm/resorcinol-topical.html,Resorcinol topical
16728,https://www.drugs.com/cons/resource-glutasolve.html,Resource Glutasolve
16729,https://www.drugs.com/mtm/respaire-30.html,Respaire-30
16730,https://www.drugs.com/mtm/resperal-dm-drops.html,Resperal-DM Drops
16731,https://www.drugs.com/cons/respigam.html,Respigam
16732,https://www.drugs.com/cons/respiratory-syncytial-virus-immune-globulin-human-intravenous.html,"Respiratory syncytial virus immune globulin, human Intravenous"
16733,https://www.drugs.com/mtm/respi-tann.html,Respi-TANN
16734,https://www.drugs.com/mtm/respi-tann-pd.html,Respi-Tann Pd
16735,https://www.drugs.com/pro/respivent-dosepack-df.html,RespiVent Dosepack DF
16736,https://www.drugs.com/pro/respo-k.html,Respo K
16737,https://www.drugs.com/cons/restall.html,Restall
16738,https://www.drugs.com/restasis.html,Restasis
16739,https://www.drugs.com/mtm/restasis-multidose.html,Restasis MultiDose
16740,https://www.drugs.com/cdi/restora.html,Restora
16741,https://www.drugs.com/restoril.html,Restoril
16742,https://www.drugs.com/restylane.html,Restylane
16743,https://www.drugs.com/resveratrol.html,Resveratrol
16744,https://www.drugs.com/cons/resyl.html,Resyl
16745,https://www.drugs.com/mtm/retacrit.html,Retacrit
16746,https://www.drugs.com/cdi/retaine-pm.html,Retaine PM
16747,https://www.drugs.com/mtm/re-tann.html,Re-Tann
16748,https://www.drugs.com/cdi/retapamulin.html,Retapamulin
16749,https://www.drugs.com/mtm/retapamulin-topical.html,Retapamulin topical
16750,https://www.drugs.com/cons/retapamulin-topical-application.html,Retapamulin Topical application
16751,https://www.drugs.com/mtm/retavase.html,Retavase
16752,https://www.drugs.com/cdi/retavase-half-kit.html,Retavase Half-Kit
16753,https://www.drugs.com/mtm/reteplase.html,Reteplase
16754,https://www.drugs.com/cons/reteplase-recombinant-intravenous.html,"Reteplase, recombinant Intravenous"
16755,https://www.drugs.com/retevmo.html,Retevmo
16756,https://www.drugs.com/retin-a.html,Retin A
16757,https://www.drugs.com/pro/retin-a-cream-gel-liquid.html,"Retin-A Cream, Gel, Liquid"
16758,https://www.drugs.com/pro/retin-a-micro.html,Retin-A Micro
16759,https://www.drugs.com/cons/retin-a-micro-topical.html,Retin-A Micro Topical
16760,https://www.drugs.com/cons/retin-a-topical.html,Retin-A Topical
16761,https://www.drugs.com/cdi/retin-a-tretinoin-cream.html,Retin-A (Tretinoin Cream)
16762,https://www.drugs.com/cdi/retin-a-tretinoin-gel.html,Retin-A (Tretinoin Gel)
16763,https://www.drugs.com/retisert.html,Retisert
16764,https://www.drugs.com/cons/retrovir.html,Retrovir
16765,https://www.drugs.com/pro/retrovir-infusion.html,Retrovir Infusion
16766,https://www.drugs.com/cons/retrovir-intravenous.html,Retrovir Intravenous
16767,https://www.drugs.com/mtm/retrovir-oral-injection.html,Retrovir oral/injection
16768,https://www.drugs.com/cdi/retrovir-zidovudine-capsules-and-tablets.html,Retrovir (Zidovudine Capsules and Tablets)
16769,https://www.drugs.com/cdi/retrovir-zidovudine-injection.html,Retrovir (Zidovudine Injection)
16770,https://www.drugs.com/cdi/retrovir-zidovudine-syrup.html,Retrovir (Zidovudine Syrup)
16771,https://www.drugs.com/pro/re-u40-foam.html,RE-U40 Foam
16772,https://www.drugs.com/pro/re-urea-50-applicator.html,RE Urea 50 Applicator
16773,https://www.drugs.com/pro/re-urea-50-emulsion.html,RE Urea 50 Emulsion
16774,https://www.drugs.com/revatio.html,Revatio
16775,https://www.drugs.com/cdi/revatio-injection.html,Revatio Injection
16776,https://www.drugs.com/cons/revatio-intravenous.html,Revatio Intravenous
16777,https://www.drugs.com/mtm/revcovi.html,Revcovi
16778,https://www.drugs.com/cdi/revefenacin.html,Revefenacin
16779,https://www.drugs.com/mtm/revefenacin-inhalation.html,Revefenacin inhalation
16780,https://www.drugs.com/cons/reversol.html,Reversol
16781,https://www.drugs.com/pro/revesta.html,Revesta
16782,https://www.drugs.com/cons/revestive.html,Revestive
16783,https://www.drugs.com/pro/revex.html,Revex
16784,https://www.drugs.com/mtm/revia.html,ReVia
16785,https://www.drugs.com/mtm/revina-nlt.html,Revina NLT
16786,https://www.drugs.com/cdi/revital.html,ReVital
16787,https://www.drugs.com/cons/revitalose-c-1000.html,Revitalose-C-1000
16788,https://www.drugs.com/cons/revitonus-c-1000-yellow-ampule.html,Revitonus C-1000 Yellow Ampule
16789,https://www.drugs.com/cons/revive.html,Revive
16790,https://www.drugs.com/revlimid.html,Revlimid
16791,https://www.drugs.com/pro/revolution-topical.html,Revolution Topical
16792,https://www.drugs.com/cdi/revonto.html,Revonto
16793,https://www.drugs.com/pro/revonto-injection.html,Revonto Injection
16794,https://www.drugs.com/mtm/rexaphenac.html,Rexaphenac
16795,https://www.drugs.com/rexulti.html,Rexulti
16796,https://www.drugs.com/reyataz.html,Reyataz
16797,https://www.drugs.com/cdi/reyataz-atazanavir-capsules.html,Reyataz (Atazanavir Capsules)
16798,https://www.drugs.com/cdi/reyataz-atazanavir-powder-for-oral-suspension.html,Reyataz (Atazanavir Powder for Oral Suspension)
16799,https://www.drugs.com/reyvow.html,Reyvow
16800,https://www.drugs.com/rezira.html,Rezira
16801,https://www.drugs.com/cdi/rh-d-immune-globulin.html,Rh(D) Immune Globulin
16802,https://www.drugs.com/cdi/rheumatrex.html,Rheumatrex
16803,https://www.drugs.com/cons/rheumatrex-dose-pack-oral.html,Rheumatrex Dose Pack Oral
16804,https://www.drugs.com/cdi/rhinall.html,Rhinall
16805,https://www.drugs.com/cdi/rhinaris.html,Rhinaris
16806,https://www.drugs.com/mtm/rhinaris-mist-nasal.html,Rhinaris Mist nasal
16807,https://www.drugs.com/cons/rhinocort.html,Rhinocort
16808,https://www.drugs.com/mtm/rhinocort-allergy.html,Rhinocort Allergy
16809,https://www.drugs.com/rhinocort.html,Rhinocort Aqua
16810,https://www.drugs.com/cons/rhinocort-turbuhaler.html,Rhinocort Turbuhaler
16811,https://www.drugs.com/pro/rhinoflex-650-tablets.html,Rhinoflex 650 Tablets
16812,https://www.drugs.com/cons/rhodacine.html,Rhodacine
16813,https://www.drugs.com/mtm/rho-d-immune-globulin.html,RHo (D) immune globulin
16814,https://www.drugs.com/cons/rho-d-immune-globulin-intravenous-intramuscular-injection.html,"Rho(d) immune globulin Intravenous, Intramuscular, Injection"
16815,https://www.drugs.com/npc/rhodiola-rosea.html,Rhodiola Rosea
16816,https://www.drugs.com/rhofade.html,Rhofade
16817,https://www.drugs.com/pro/rhofade-cream.html,Rhofade Cream
16818,https://www.drugs.com/mtm/rhogam.html,RhoGAM
16819,https://www.drugs.com/mtm/rhogam-ultra-filtered-plus.html,RhoGAM Ultra-Filtered Plus
16820,https://www.drugs.com/rhophylac.html,Rhophylac
16821,https://www.drugs.com/mtm/rhopressa.html,Rhopressa
16822,https://www.drugs.com/cons/rhoxal-estradiol-derm-50.html,Rhoxal-Estradiol Derm 50
16823,https://www.drugs.com/cons/rhoxal-estradiol-derm-50-transdermal.html,Rhoxal-Estradiol Derm 50 Transdermal
16824,https://www.drugs.com/cons/rhoxal-estradiol-derm-75.html,Rhoxal-Estradiol Derm 75
16825,https://www.drugs.com/cons/rhoxal-estradiol-derm-75-transdermal.html,Rhoxal-Estradiol Derm 75 Transdermal
16826,https://www.drugs.com/npp/rhubarb.html,Rhubarb
16827,https://www.drugs.com/mtm/rhuli-gel.html,Rhuli Gel
16828,https://www.drugs.com/riastap.html,RiaSTAP
16829,https://www.drugs.com/mtm/riax.html,Riax
16830,https://www.drugs.com/mtm/ribapak.html,RibaPak
16831,https://www.drugs.com/ribasphere.html,Ribasphere
16832,https://www.drugs.com/cons/ribasphere-ribapak.html,Ribasphere Ribapak
16833,https://www.drugs.com/cdi/ribasphere-ribavirin-capsules.html,Ribasphere (Ribavirin Capsules)
16834,https://www.drugs.com/cdi/ribasphere-ribavirin-tablets.html,Ribasphere (Ribavirin Tablets)
16835,https://www.drugs.com/pro/ribasphere-tablets.html,Ribasphere Tablets
16836,https://www.drugs.com/mtm/ribatab.html,RibaTab
16837,https://www.drugs.com/mtm/ribavirin.html,Ribavirin
16838,https://www.drugs.com/cdi/ribavirin-capsules.html,Ribavirin Capsules
16839,https://www.drugs.com/mtm/ribavirin-inhalation.html,Ribavirin inhalation
16840,https://www.drugs.com/cons/ribavirin-inhalation-oral-nebulization.html,"Ribavirin Inhalation, oral/nebulization"
16841,https://www.drugs.com/cdi/ribavirin-inhalation-solution.html,Ribavirin Inhalation Solution
16842,https://www.drugs.com/ppa/ribavirin-oral-inhalation.html,Ribavirin (Oral Inhalation)
16843,https://www.drugs.com/cdi/ribavirin-oral-solution.html,Ribavirin Oral Solution
16844,https://www.drugs.com/ppa/ribavirin-systemic.html,Ribavirin (Systemic)
16845,https://www.drugs.com/cdi/ribavirin-tablets.html,Ribavirin Tablets
16846,https://www.drugs.com/cons/ribo-100.html,Ribo-100
16847,https://www.drugs.com/cons/ribo-2.html,Ribo-2
16848,https://www.drugs.com/mtm/ribociclib.html,Ribociclib
16849,https://www.drugs.com/cdi/ribociclib-and-letrozole.html,Ribociclib and Letrozole
16850,https://www.drugs.com/mtm/riboflavin.html,Riboflavin
16851,https://www.drugs.com/cdi/riboflavin-5-phosphate.html,Riboflavin 5'-Phosphate
16852,https://www.drugs.com/cons/riboflavin-5-phosphate-ophthalmic.html,Riboflavin 5-phosphate Ophthalmic
16853,https://www.drugs.com/mtm/riboflavin-ophthalmic.html,Riboflavin ophthalmic
16854,https://www.drugs.com/cdi/ricola-cherry-honey-herb.html,Ricola Cherry Honey Herb
16855,https://www.drugs.com/cdi/ricola-with-echinacea.html,Ricola with Echinacea
16856,https://www.drugs.com/cdi/ricola-herb.html,Ricola Herb
16857,https://www.drugs.com/cdi/ricola-honey-herb.html,Ricola Honey Herb
16858,https://www.drugs.com/cdi/ricola-lemon-mint.html,Ricola Lemon Mint
16859,https://www.drugs.com/cdi/ricola-mountain-herb.html,Ricola Mountain Herb
16860,https://www.drugs.com/cdi/ricola-natural-herb.html,Ricola Natural Herb
16861,https://www.drugs.com/cdi/rid.html,RID
16862,https://www.drugs.com/mtm/ridactate.html,Ridactate
16863,https://www.drugs.com/cons/rid-a-pain-topical.html,Rid-A-Pain Topical
16864,https://www.drugs.com/mtm/ridaura.html,Ridaura
16865,https://www.drugs.com/mtm/rid-home-lice-control-spray-for-surfaces.html,RID Home Lice Control Spray for Surfaces
16866,https://www.drugs.com/mtm/rid-pediculicide.html,Rid Pediculicide
16867,https://www.drugs.com/cons/rid-topical.html,Rid Topical
16868,https://www.drugs.com/mtm/rifabutin.html,Rifabutin
16869,https://www.drugs.com/cdi/rifadin.html,Rifadin
16870,https://www.drugs.com/cdi/rifadin-iv.html,Rifadin IV
16871,https://www.drugs.com/cons/rifadin-iv-intravenous.html,Rifadin IV Intravenous
16872,https://www.drugs.com/mtm/rifamate.html,Rifamate
16873,https://www.drugs.com/mtm/rifampin.html,Rifampin
16874,https://www.drugs.com/cdi/rifampin-capsules.html,Rifampin Capsules
16875,https://www.drugs.com/cdi/rifampin-injection.html,Rifampin Injection
16876,https://www.drugs.com/cons/rifampin-intravenous.html,Rifampin Intravenous
16877,https://www.drugs.com/cdi/rifampin-and-isoniazid.html,Rifampin and Isoniazid
16878,https://www.drugs.com/cdi/rifampin-isoniazid-and-pyrazinamide.html,"Rifampin, Isoniazid, and Pyrazinamide"
16879,https://www.drugs.com/cons/rifampin-oral-intravenous.html,"Rifampin Oral, Intravenous"
16880,https://www.drugs.com/mtm/rifamycin.html,Rifamycin
16881,https://www.drugs.com/mtm/rifapentine.html,Rifapentine
16882,https://www.drugs.com/mtm/rifater.html,Rifater
16883,https://www.drugs.com/mtm/rifaximin.html,Rifaximin
16884,https://www.drugs.com/mtm/rilonacept.html,Rilonacept
16885,https://www.drugs.com/cons/rilonacept-subcutaneous.html,Rilonacept Subcutaneous
16886,https://www.drugs.com/mtm/rilpivirine.html,Rilpivirine
16887,https://www.drugs.com/mtm/rilutek.html,Rilutek
16888,https://www.drugs.com/mtm/riluzole.html,Riluzole
16889,https://www.drugs.com/cdi/riluzole-suspension.html,Riluzole Suspension
16890,https://www.drugs.com/cdi/riluzole-tablets.html,Riluzole Tablets
16891,https://www.drugs.com/mtm/rimabotulinumtoxinb.html,RimabotulinumtoxinB
16892,https://www.drugs.com/cons/rimabotulinumtoxinb-intramuscular.html,Rimabotulinumtoxinb Intramuscular
16893,https://www.drugs.com/cons/rimactane.html,Rimactane
16894,https://www.drugs.com/pro/rimadyl-injection.html,Rimadyl Injection
16895,https://www.drugs.com/mtm/rimantadine.html,Rimantadine
16896,https://www.drugs.com/rimegepant.html,Rimegepant
16897,https://www.drugs.com/cdi/rimexolone.html,Rimexolone
16898,https://www.drugs.com/cons/rimexolone-ophthalmic.html,Rimexolone Ophthalmic
16899,https://www.drugs.com/mtm/rimso-50.html,Rimso-50
16900,https://www.drugs.com/pro/ringers.html,Ringers
16901,https://www.drugs.com/ppa/ringer-s-injection.html,Ringer's Injection
16902,https://www.drugs.com/pro/ringer-s-irrigation.html,Ringer's Irrigation
16903,https://www.drugs.com/mtm/rinnovi-nail-system.html,Rinnovi Nail System
16904,https://www.drugs.com/rinvoq.html,Rinvoq
16905,https://www.drugs.com/mtm/riociguat.html,Riociguat
16906,https://www.drugs.com/riomet.html,Riomet
16907,https://www.drugs.com/mtm/riomet-er.html,Riomet ER
16908,https://www.drugs.com/pro/riomet-oral-suspension.html,Riomet Oral Suspension
16909,https://www.drugs.com/mtm/ripretinib.html,Ripretinib
16910,https://www.drugs.com/mtm/risa-bid.html,Risa-Bid
16911,https://www.drugs.com/cdi/risamine.html,Risamine
16912,https://www.drugs.com/mtm/risankizumab.html,Risankizumab
16913,https://www.drugs.com/monograph/risankizumab-rzaa.html,Risankizumab-rzaa
16914,https://www.drugs.com/cons/risankizumab-rzaa-subcutaneous.html,Risankizumab-rzaa Subcutaneous
16915,https://www.drugs.com/mtm/risaquad.html,RisaQuad
16916,https://www.drugs.com/mtm/risdiplam.html,Risdiplam
16917,https://www.drugs.com/mtm/risedronate.html,Risedronate
16918,https://www.drugs.com/cdi/risedronate-and-calcium.html,Risedronate and Calcium
16919,https://www.drugs.com/pro/risedronate-delayed-release.html,Risedronate Delayed Release
16920,https://www.drugs.com/cdi/risedronate-delayed-release-tablets.html,Risedronate Delayed-Release Tablets
16921,https://www.drugs.com/cdi/risedronate-tablets.html,Risedronate Tablets
16922,https://www.drugs.com/risperdal.html,Risperdal
16923,https://www.drugs.com/risperdal_consta.html,Risperdal Consta
16924,https://www.drugs.com/cdi/risperdal-m-tab.html,Risperdal M-Tab
16925,https://www.drugs.com/cdi/risperdal-risperidone-oral-solution.html,Risperdal (Risperidone Oral Solution)
16926,https://www.drugs.com/cdi/risperdal-risperidone-tablets.html,Risperdal (Risperidone Tablets)
16927,https://www.drugs.com/risperidone.html,Risperidone
16928,https://www.drugs.com/mtm/risperidone-injection.html,Risperidone injection
16929,https://www.drugs.com/cdi/risperidone-injection-im.html,Risperidone Injection (IM)
16930,https://www.drugs.com/cdi/risperidone-injection-subcutaneous.html,Risperidone Injection (Subcutaneous)
16931,https://www.drugs.com/cons/risperidone-intramuscular.html,Risperidone Intramuscular
16932,https://www.drugs.com/cons/risperidone-m-tab.html,RisperiDONE M-Tab
16933,https://www.drugs.com/pro/risperidone-orally-disintegrating.html,Risperidone Orally Disintegrating
16934,https://www.drugs.com/cdi/risperidone-orally-disintegrating-tablets.html,Risperidone Orally Disintegrating Tablets
16935,https://www.drugs.com/cdi/risperidone-oral-solution.html,Risperidone Oral Solution
16936,https://www.drugs.com/cdi/risperidone-tablets.html,Risperidone Tablets
16937,https://www.drugs.com/ritalin.html,Ritalin
16938,https://www.drugs.com/mtm/ritalin-la.html,Ritalin LA
16939,https://www.drugs.com/cdi/ritalin-sr.html,Ritalin SR
16940,https://www.drugs.com/cons/rite-aid-first-aid-epsom-salt.html,Rite Aid First Aid Epsom Salt
16941,https://www.drugs.com/pro/rite-aid-night-time-severe-cold-and-cough-honey-lemon-with-chamomile-and-white-tea-flavors.html,Rite Aid Night Time Severe Cold and Cough Honey Lemon with Chamomile and White Tea Flavors
16942,https://www.drugs.com/cons/rite-aid-senna.html,Rite Aid Senna
16943,https://www.drugs.com/cons/ritodrine-oral-intravenous.html,"Ritodrine Oral, Intravenous"
16944,https://www.drugs.com/mtm/ritonavir.html,Ritonavir
16945,https://www.drugs.com/cdi/ritonavir-capsules.html,Ritonavir Capsules
16946,https://www.drugs.com/cdi/ritonavir-oral-solution.html,Ritonavir Oral Solution
16947,https://www.drugs.com/cdi/ritonavir-powder-packets.html,Ritonavir Powder Packets
16948,https://www.drugs.com/cdi/ritonavir-tablets.html,Ritonavir Tablets
16949,https://www.drugs.com/rituxan.html,Rituxan
16950,https://www.drugs.com/rituxan-hycela.html,Rituxan Hycela
16951,https://www.drugs.com/mtm/rituximab.html,Rituximab
16952,https://www.drugs.com/cdi/rituximab-abbs.html,Rituximab-abbs
16953,https://www.drugs.com/cons/rituximab-abbs-intravenous.html,Rituximab-abbs Intravenous
16954,https://www.drugs.com/cdi/rituximab-and-hyaluronidase.html,Rituximab and Hyaluronidase
16955,https://www.drugs.com/cons/rituximab-and-hyaluronidase-human-recombinant-subcutaneous.html,"Rituximab and hyaluronidase human, recombinant Subcutaneous"
16956,https://www.drugs.com/cons/rituximab-intravenous.html,Rituximab Intravenous
16957,https://www.drugs.com/cdi/rituximab-pvvr.html,Rituximab-pvvr
16958,https://www.drugs.com/cons/rituximab-pvvr-intravenous.html,Rituximab-pvvr Intravenous
16959,https://www.drugs.com/cons/riva-amoxicillin.html,Riva-Amoxicillin
16960,https://www.drugs.com/mtm/rivaroxaban.html,Rivaroxaban
16961,https://www.drugs.com/mtm/rivastigmine.html,Rivastigmine
16962,https://www.drugs.com/cdi/rivastigmine-capsules.html,Rivastigmine Capsules
16963,https://www.drugs.com/cdi/rivastigmine-oral-solution.html,Rivastigmine Oral Solution
16964,https://www.drugs.com/cdi/rivastigmine-patch.html,Rivastigmine Patch
16965,https://www.drugs.com/mtm/rivastigmine-transdermal.html,Rivastigmine transdermal
16966,https://www.drugs.com/pro/rivelsa.html,Rivelsa
16967,https://www.drugs.com/mtm/rixubis.html,Rixubis
16968,https://www.drugs.com/cons/rixubis-intravenous.html,Rixubis Intravenous
16969,https://www.drugs.com/cons/rixubis-intravenous-injection.html,"Rixubis Intravenous, Injection"
16970,https://www.drugs.com/mtm/rizatriptan.html,Rizatriptan
16971,https://www.drugs.com/cdi/rizatriptan-orally-disintegrating-tablets.html,Rizatriptan Orally Disintegrating Tablets
16972,https://www.drugs.com/cdi/rizatriptan-tablets.html,Rizatriptan Tablets
16973,https://www.drugs.com/mtm/robafen.html,Robafen
16974,https://www.drugs.com/cdi/robafen-ac.html,Robafen AC
16975,https://www.drugs.com/cons/robafen-cough.html,Robafen Cough
16976,https://www.drugs.com/mtm/robafen-cough-liquidgels.html,Robafen Cough Liquidgels
16977,https://www.drugs.com/robaxin.html,Robaxin
16978,https://www.drugs.com/cons/robaxin-750.html,Robaxin-750
16979,https://www.drugs.com/cons/robaxin-injection.html,Robaxin Injection
16980,https://www.drugs.com/cdi/robaxin-methocarbamol-injection.html,Robaxin (Methocarbamol Injection)
16981,https://www.drugs.com/cdi/robaxin-methocarbamol-tablets.html,Robaxin (Methocarbamol Tablets)
16982,https://www.drugs.com/pro/robaxin-tablets.html,Robaxin Tablets
16983,https://www.drugs.com/pro/robenz.html,Robenz
16984,https://www.drugs.com/cons/robidone.html,Robidone
16985,https://www.drugs.com/cons/robinul.html,Robinul
16986,https://www.drugs.com/cdi/robinul-forte.html,Robinul Forte
16987,https://www.drugs.com/cdi/robinul-glycopyrrolate-injection.html,Robinul (Glycopyrrolate Injection)
16988,https://www.drugs.com/cdi/robinul-glycopyrrolate-tablets.html,Robinul (Glycopyrrolate Tablets)
16989,https://www.drugs.com/pro/robinul-injection.html,Robinul Injection
16990,https://www.drugs.com/robitussin.html,Robitussin
16991,https://www.drugs.com/mtm/robitussin-allergy-cough.html,Robitussin Allergy & Cough
16992,https://www.drugs.com/mtm/robitussin-children-s-cough-cold-cf.html,Robitussin Children's Cough & Cold CF
16993,https://www.drugs.com/mtm/robitussin-cold-and-cough.html,Robitussin Cold and Cough
16994,https://www.drugs.com/mtm/robitussin-cold-cough-and-flu.html,Robitussin Cold Cough and Flu
16995,https://www.drugs.com/mtm/robitussin-cough-allergy.html,Robitussin Cough & Allergy
16996,https://www.drugs.com/mtm/robitussin-cough-chest-congestion-dm.html,Robitussin Cough + Chest Congestion DM
16997,https://www.drugs.com/mtm/robitussin-cough-drop-almond-honey-oral-mucous-membrane.html,Robitussin Cough Drop Almond Honey oral mucous membrane
16998,https://www.drugs.com/cdi/robitussin-coughgels.html,Robitussin CoughGels
16999,https://www.drugs.com/cdi/robitussin-dm.html,Robitussin DM
17000,https://www.drugs.com/cons/robitussin-extra-strength.html,Robitussin Extra Strength
17001,https://www.drugs.com/mtm/robitussin-flu.html,Robitussin Flu
17002,https://www.drugs.com/mtm/robitussin-honey-flu-non-drowsy.html,Robitussin Honey Flu Non-Drowsy
17003,https://www.drugs.com/cdi/robitussin-maximum-strength-dextromethorphan-liquid-and-syrup.html,Robitussin Maximum Strength (Dextromethorphan Liquid and Syrup)
17004,https://www.drugs.com/cdi/robitussin-maximum-strength-guaifenesin-liquid.html,Robitussin Maximum Strength (Guaifenesin Liquid)
17005,https://www.drugs.com/mtm/robitussin-maximum-strength-nighttime-cough-dm.html,Robitussin Maximum Strength Nighttime Cough DM
17006,https://www.drugs.com/cdi/robitussin-medi-soothers.html,Robitussin Medi-Soothers
17007,https://www.drugs.com/mtm/robitussin-multi-symptom-cold.html,Robitussin Multi-Symptom Cold
17008,https://www.drugs.com/mtm/robitussin-nasal-relief.html,Robitussin Nasal Relief
17009,https://www.drugs.com/cdi/robitussin-night-cough-cold-flu.html,Robitussin Night Cough/Cold/Flu
17010,https://www.drugs.com/mtm/robitussin-night-relief.html,Robitussin Night Relief
17011,https://www.drugs.com/mtm/robitussin-nighttime-cough-dm.html,Robitussin Nighttime Cough DM
17012,https://www.drugs.com/mtm/robitussin-nighttime-nasal-relief.html,Robitussin Nighttime Nasal Relief
